Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),,
68.0585975,0.000192606,635.3706,14.4641106,0.0300173,33.31412214
68.0886148,-0.000162966,645.3066,14.4641106,0.0029799,335.5817321
68.0915947,-0.000340752,646.3002,14.4641106,0.0394039,25.37819862
68.1309986,1.48E-05,635.3706,12.4752498,0.044321,22.56266781
68.1753196,0.000370392,643.3194,14.4641106,0.0441761,22.63667458
68.2194957,1.48E-05,647.2938,18.4418322,0.0452603,22.09441829
68.264756,1.48E-05,636.3642,14.4641106,0.0198535,50.36895255
68.2846095,1.48E-05,643.3194,16.4529714,0.0372258,26.86308955
68.3218353,-0.000162966,648.2874,12.4752498,0.0326074,30.66788523
68.3544427,0.000192606,635.3706,14.4641106,0.0103848,96.29458412
68.3648275,0.000192606,644.313,14.4641106,0.0350208,28.5544591
68.3998483,-0.000340752,649.281,16.4529714,0.0449338,22.25496174
68.4447821,1.48E-05,638.3514,14.4641106,0.0454364,22.00878591
68.4902185,-0.000162966,643.3194,14.4641106,0.0027528,363.2664915
68.4929713,-0.000162966,649.281,16.4529714,0.0417147,23.97236466
68.534686,1.48E-05,638.3514,10.486389,0.0451128,22.16665779
68.5797988,1.48E-05,641.3322,12.4752498,0.044723,22.3598596
68.6245218,1.48E-05,649.281,12.4752498,0.0028096,355.9225473
68.6273314,1.48E-05,638.3514,14.4641106,0.0423049,23.63792373
68.6696363,-0.000340752,640.3386,14.4641106,0.0450005,22.22197532
68.7146368,1.48E-05,650.2746,14.4641106,0.044718,22.36235968
68.7593548,-0.000340752,640.3386,14.4641106,0.0147311,67.8835932
68.7740859,1.48E-05,637.3578,16.4529714,0.0304374,32.8543174
68.8045233,0.000192606,650.2746,14.4641106,0.0448639,22.28963599
68.8493872,-0.000340752,643.3194,14.4641106,0.0451902,22.1286916
68.8945774,1.48E-05,637.3578,14.4641106,0.0083752,119.4001341
68.9029526,1.48E-05,647.2938,14.4641106,0.0365275,27.37663403
68.9394801,-0.000162966,644.313,14.4641106,0.0454373,22.00834997
68.9849174,-0.000340752,639.345,14.4641106,0.0184255,54.27261127
69.0033429,1.48E-05,648.2874,12.4752498,0.0263527,37.94677591
69.0296956,1.48E-05,646.3002,16.4529714,0.0450405,22.20224021
69.0747361,0.000192606,637.3578,16.4529714,0.0448143,22.31430591
69.1195504,0.000192606,648.2874,18.4418322,0.0082416,121.3356629
69.127792,-0.000162966,647.2938,14.4641106,0.036828,27.15325297
69.16462,-0.000340752,637.3578,12.4752498,0.0448268,22.30808356
69.2094468,0.000192606,646.3002,12.4752498,0.0459229,21.7756283
69.2553697,0.000370392,648.2874,16.4529714,0.0080582,124.0971928
69.2634279,0.000192606,638.3514,12.4752498,0.0367481,27.21229124
69.300176,-0.000162966,646.3002,14.4641106,0.0447626,22.34007856
69.3449386,1.48E-05,647.2938,14.4641106,0.044787,22.32790766
69.3897256,-0.000162966,638.3514,12.4752498,0.0026147,382.4530535
69.3923403,-0.000162966,644.313,14.4641106,0.0423554,23.60974041
69.4346957,0.000192606,649.281,12.4752498,0.0451473,22.14971881
69.479843,-0.000162966,638.3514,14.4641106,0.0451381,22.15423335
69.5249811,-0.000162966,644.313,16.4529714,0.0026119,382.8630526
69.527593,1.48E-05,650.2746,12.4752498,0.0424508,23.55668208
69.5700438,-0.000162966,638.3514,12.4752498,0.0444008,22.52211671
69.6144446,1.48E-05,644.313,14.4641106,0.0458111,21.82877076
69.6602557,0.000192606,651.2682,16.4529714,0.002649,377.5009476
69.6629047,-0.000162966,642.3258,14.4641106,0.0419754,23.82347756
69.7048801,-0.000162966,643.3194,12.4752498,0.0446762,22.38328236
69.7495563,0.000192606,651.2682,12.4752498,0.0458356,21.81710286
69.7953919,1.48E-05,642.3258,16.4529714,0.0196663,50.8484057
69.8150582,-0.000162966,641.3322,12.4752498,0.0263032,38.01818791
69.8413614,-0.000162966,651.2682,16.4529714,0.0433612,23.06209237
69.8847226,-0.000162966,644.313,14.4641106,0.0448094,22.31674605
69.929532,-0.000162966,640.3386,14.4641106,0.0132288,75.59264617
69.9427608,1.48E-05,651.2682,14.4641106,0.0323286,30.93236329
69.9750894,-0.000162966,646.3002,12.4752498,0.0445646,22.43933526
70.019654,-0.000162966,639.345,14.4641106,0.0461433,21.67161865
70.0657973,-0.000162966,652.2618,14.4641106,0.0024982,400.2882
70.0682955,0.000370392,645.3066,16.4529714,0.0418159,23.9143484
70.1101114,-0.000162966,640.3386,12.4752498,0.0445181,22.46277355
70.1546295,-0.000162966,649.281,14.4641106,0.0452363,22.10614043
70.1998658,1.48E-05,649.281,10.486389,0.0022881,437.0438319
70.2021539,0.000192606,638.3514,14.4641106,0.0427362,23.39936636
70.2448901,1.48E-05,650.2746,14.4641106,0.0446243,22.40931509
70.2895144,-0.000162966,649.281,16.4529714,0.0451501,22.1483452
70.3346645,1.48E-05,638.3514,14.4641106,0.0189041,52.89857756
70.3535686,-0.000162966,649.281,16.4529714,0.0261204,38.28425292
70.379689,-0.000162966,650.2746,14.4641106,0.0450157,22.21447182
70.4247047,0.000192606,638.3514,16.4529714,0.0455403,21.95857297
70.470245,1.48E-05,648.2874,12.4752498,0.0450025,22.22098772
70.5152475,0.000192606,650.2746,12.4752498,0.0025066,398.9467814
70.5177541,-0.000162966,638.3514,14.4641106,0.0420707,23.76951178
70.5598248,-0.000162966,647.2938,10.486389,0.0195737,51.08896128
70.5793985,1.48E-05,652.2618,14.4641106,0.0273936,36.50487701
70.6067921,0.000192606,640.3386,12.4752498,0.0426984,23.42008133
70.6494905,-0.000162966,646.3002,12.4752498,0.0451597,22.14363693
70.6946502,1.48E-05,650.2746,12.4752498,0.0185933,53.78281419
70.7132435,1.48E-05,641.3322,12.4752498,0.0271163,36.87818764
70.7403598,1.48E-05,644.313,14.4641106,0.044969,22.23754143
70.7853288,-0.000162966,654.249,10.486389,0.0448979,22.27275662
70.8302267,-0.000162966,642.3258,12.4752498,0.0026614,375.7420894
70.8328881,1.48E-05,645.3066,16.4529714,0.0419884,23.8161016
70.8748765,-0.000162966,651.2682,14.4641106,0.0446366,22.40314002
70.9195131,-0.000162966,642.3258,10.486389,0.0451085,22.16877086
70.9646216,1.48E-05,644.313,16.4529714,0.0452908,22.07953934
71.0099124,-0.000162966,653.2554,12.4752498,0.0090087,111.0038071
71.0189211,1.48E-05,644.313,14.4641106,0.0356055,28.08554859
71.0545266,1.48E-05,643.3194,10.486389,0.0450857,22.17998168
71.0996123,-0.000162966,654.249,14.4641106,0.003204,312.1098619
71.1028163,0.000370392,646.3002,12.4752498,0.0415993,24.03886604
71.1444156,0.000192606,641.3322,14.4641106,0.0451228,22.16174529
71.1895384,-0.000162966,653.2554,12.4752498,0.0460411,21.71972434
71.2355795,1.48E-05,648.2874,14.4641106,0.0446181,22.41242904
71.2801976,0.000192606,641.3322,16.4529714,0.0031412,318.3496699
71.2833388,-0.000518538,651.2682,14.4641106,0.0413127,24.2056317
71.3246515,1.48E-05,650.2746,12.4752498,0.0449696,22.23724472
71.3696211,-0.000162966,640.3386,16.4529714,0.0085144,117.4480873
71.3781355,-0.000518538,652.2618,14.4641106,0.0366199,27.30755684
71.4147554,-0.000696324,649.281,14.4641106,0.0452226,22.11283739
71.459978,0.000192606,641.3322,12.4752498,0.045247,22.10091277
71.505225,1.48E-05,651.2682,14.4641106,0.0024787,403.4372833
71.5077037,-0.000162966,651.2682,14.4641106,0.0431017,23.20094102
71.5508054,1.48E-05,640.3386,14.4641106,0.0440938,22.67892541
71.5948992,-0.000162966,649.281,16.4529714,0.0453161,22.06721231
71.6402153,0.000192606,653.2554,16.4529714,0.0030822,324.443578
71.6432975,-0.000340752,641.3322,14.4641106,0.0411865,24.27980043
71.684484,-0.000162966,648.2874,14.4641106,0.0450558,22.19470079
71.7295398,-0.000162966,652.2618,14.4641106,0.0451065,22.16975379
71.7746463,0.000192606,641.3322,14.4641106,0.0029223,342.1962202
71.7775686,-0.000162966,648.2874,12.4752498,0.0423422,23.61710067
71.8199108,1.48E-05,655.2426,12.4752498,0.044673,22.38488573
71.8645838,-0.000162966,642.3258,12.4752498,0.0448851,22.27910819
71.9094689,0.000192606,647.2938,16.4529714,0.014158,70.63144509
71.9236269,-0.000162966,655.2426,14.4641106,0.0314986,31.74744277
71.9551255,-0.000162966,644.313,14.4641106,0.0445967,22.42318378
71.9997222,-0.000162966,645.3066,16.4529714,0.0452555,22.09676172
72.0449777,1.48E-05,656.2362,20.430693,0.0025851,386.8322294
72.0475628,0.000192606,647.2938,16.4529714,0.0424873,23.53644501
72.0900501,1.48E-05,643.3194,12.4752498,0.044952,22.24595125
72.1350021,-0.000162966,653.2554,16.4529714,0.0446545,22.39415959
72.1796566,-0.000340752,648.2874,14.4641106,0.0084631,118.1600122
72.1881197,0.000192606,644.313,14.4641106,0.0371011,26.95337877
72.2252208,-0.000340752,654.249,16.4529714,0.0446792,22.38177942
72.2699,-0.000162966,648.2874,14.4641106,0.0024072,415.4204065
72.2723072,-0.000162966,643.3194,12.4752498,0.042403,23.58323704
72.3147102,-0.000162966,653.2554,16.4529714,0.0448487,22.29719033
72.3595589,-0.000162966,652.2618,14.4641106,0.0449478,22.24802994
72.4045067,0.000192606,642.3258,16.4529714,0.0153698,65.06265543
72.4198765,0.000192606,653.2554,16.4529714,0.02991,33.43363419
72.4497865,-0.000340752,653.2554,12.4752498,0.0446615,22.39064968
72.494448,0.000192606,642.3258,12.4752498,0.0448984,22.27250858
72.5393464,1.48E-05,654.249,14.4641106,0.0158675,63.02190017
72.5552139,1.48E-05,652.2618,14.4641106,0.0294817,33.9193466
72.5846956,-0.000162966,642.3258,14.4641106,0.0447244,22.35915963
72.62942,-0.000162966,651.2682,14.4641106,0.0451448,22.15094541
72.6745648,0.000370392,653.2554,14.4641106,0.0152832,65.43132321
72.689848,-0.000340752,643.3194,14.4641106,0.0298844,33.46227467
72.7197324,-0.000162966,649.281,12.4752498,0.0446672,22.38779238
72.7643996,1.48E-05,654.249,12.4752498,0.0450053,22.21960523
72.8094049,-0.000162966,642.3258,14.4641106,0.0216752,46.13567586
72.8310801,-0.000340752,649.281,16.4529714,0.0311035,32.1507226
72.8621836,1.48E-05,655.2426,14.4641106,0.0385307,25.9533307
72.9007143,1.48E-05,645.3066,10.486389,0.0435997,22.93593765
72.944314,-0.000162966,649.281,12.4752498,0.0038625,258.8996753
72.9481765,0.000192606,656.2362,12.4752498,0.0412156,24.26265781
72.9893921,-0.000162966,646.3002,12.4752498,0.0451707,22.13824451
73.0345628,0.000192606,647.2938,12.4752498,0.0451668,22.14015603
73.0797296,0.000192606,657.2298,12.4752498,0.0030962,322.9765517
73.0828258,1.48E-05,646.3002,14.4641106,0.0419746,23.82393162
73.1248004,1.48E-05,646.3002,12.4752498,0.0448245,22.30922822
73.1696249,1.48E-05,656.2362,14.4641106,0.0453899,22.03133297
73.2150148,-0.000162966,648.2874,14.4641106,0.0041764,239.4406655
73.2191912,0.000192606,645.3066,16.4529714,0.040209,24.87005397
73.2594002,-0.000518538,655.2426,12.4752498,0.0450558,22.19470079
73.304456,0.000192606,650.2746,12.4752498,0.0451561,22.14540228
73.3496121,1.48E-05,643.3194,16.4529714,0.0041785,239.3203315
73.3537906,1.48E-05,655.2426,10.486389,0.0405497,24.66109488
73.3943403,-0.000162966,652.2618,14.4641106,0.0453757,22.03822751
73.439716,-0.000340752,645.3066,12.4752498,0.0448969,22.27325271
73.4846129,-0.000162966,654.249,14.4641106,0.0225435,44.35868432
73.5071564,1.48E-05,653.2554,14.4641106,0.0269664,37.08318503
73.5341228,1.48E-05,644.313,14.4641106,0.0405782,24.64377423
73.574701,0.000192606,654.249,12.4752498,0.0449356,22.25407029
73.6196366,1.48E-05,655.2426,12.4752498,0.0085842,116.493092
73.6282208,-0.000162966,645.3066,14.4641106,0.0365944,27.32658548
73.6648152,-0.000340752,653.2554,14.4641106,0.0447295,22.35661028
73.7095447,-0.000162966,658.2234,12.4752498,0.0452634,22.09290508
73.7548081,-0.000162966,646.3002,12.4752498,0.0149742,66.78153094
73.7697823,1.48E-05,650.2746,14.4641106,0.0465647,21.47549538
73.816347,-0.000162966,657.2298,12.4752498,0.0430192,23.24543461
73.8593662,-0.000162966,645.3066,14.4641106,0.0429709,23.27156284
73.9023371,-0.000340752,650.2746,10.486389,0.0046654,214.3438952
73.9070025,1.48E-05,656.2362,14.4641106,0.0355897,28.09801709
73.9425922,1.48E-05,645.3066,12.4752498,0.0374138,26.7281057
73.980006,1.48E-05,649.281,14.4641106,0.0103449,96.66598985
73.9903509,-0.000518538,658.2234,20.430693,0.0341578,29.27589011
74.0245087,-0.000162966,647.2938,12.4752498,0.0448401,22.30146677
74.0693488,0.000192606,648.2874,12.4752498,0.0452468,22.10101046
74.1145956,0.000192606,658.2234,14.4641106,0.0031447,317.995355
74.1177403,1.48E-05,649.281,12.4752498,0.0425295,23.51309093
74.1602698,-0.000162966,647.2938,14.4641106,0.0445351,22.45419905
74.2048049,1.48E-05,658.2234,14.4641106,0.0447692,22.3367851
74.2495741,0.000192606,653.2554,12.4752498,0.0092816,107.7400454
74.2588557,0.000370392,645.3066,14.4641106,0.0357299,27.98776375
74.2945856,-0.000162966,655.2426,12.4752498,0.0447991,22.32187699
74.3393847,-0.000162966,653.2554,12.4752498,0.0482225,20.73720773
74.3876072,-0.000340752,645.3066,14.4641106,0.0096788,103.3185937
74.397286,1.48E-05,656.2362,14.4641106,0.0326199,30.65613321
74.4299059,0.000192606,653.2554,10.486389,0.0446955,22.37361703
74.4746014,0.000192606,644.313,16.4529714,0.0448545,22.29430713
74.5194559,1.48E-05,656.2362,12.4752498,0.017605,56.80204487
74.5370609,0.000370392,656.2362,10.486389,0.0404433,24.7259744
74.5775042,-0.000162966,645.3066,12.4752498,0.0403864,24.76081056
74.6178906,1.48E-05,655.2426,14.4641106,0.0377206,26.510713
74.6556112,1.48E-05,656.2362,14.4641106,0.00387,258.3979318
74.6594812,1.48E-05,645.3066,12.4752498,0.0398786,25.07610599
74.6993598,-0.000162966,653.2554,14.4641106,0.0454686,21.9931997
74.7448284,0.000192606,657.2298,12.4752498,0.0453121,22.06916032
74.7901405,1.48E-05,647.2938,12.4752498,0.0026629,375.5304421
74.7928034,-0.000162966,652.2618,14.4641106,0.0417117,23.97408879
74.8345151,-0.000162966,657.2298,14.4641106,0.0448577,22.29271674
74.8793728,1.48E-05,646.3002,14.4641106,0.0465024,21.50426644
74.9258752,-0.000340752,651.2682,14.4641106,0.0154794,64.60198717
74.9413546,1.48E-05,660.2106,12.4752498,0.0372583,26.8396572
74.9786129,-0.000340752,649.281,14.4641106,0.0442723,22.587487
75.0228852,1.48E-05,651.2682,14.4641106,0.0443745,22.53546519
75.0672597,0.000192606,659.217,12.4752498,0.0040841,244.8519861
75.0713438,1.48E-05,649.281,14.4641106,0.039368,25.40134119
75.1107118,1.48E-05,648.2874,14.4641106,0.0417315,23.96271401
75.1524433,0.000192606,658.2234,14.4641106,0.0460157,21.73171332
75.198459,-0.000162966,649.281,14.4641106,0.0024872,402.0585363
75.2009462,-0.000162966,648.2874,12.4752498,0.0388985,25.7079322
75.2398447,-0.000340752,657.2298,12.4752498,0.0446844,22.37917482
75.2845291,-0.000162966,654.249,14.4641106,0.0449795,22.23235029
75.3295086,1.48E-05,647.2938,14.4641106,0.0449665,22.23877778
75.3744751,-0.000162966,659.217,12.4752498,0.0452789,22.08534217
75.419754,-0.000162966,655.2426,14.4641106,0.0136205,73.41874387
75.4333745,-0.000162966,646.3002,12.4752498,0.0310372,32.21940122
75.4644117,1.48E-05,657.2298,14.4641106,0.0092751,107.8155489
75.4736868,-0.000340752,655.2426,10.486389,0.0356163,28.07703214
75.5093031,1.48E-05,647.2938,12.4752498,0.04531,22.07018317
75.5546131,0.000192606,658.2234,14.4641106,0.0448991,22.27216137
75.5995122,0.000370392,656.2362,12.4752498,0.0095751,104.4375518
75.6090873,-0.000340752,647.2938,10.486389,0.0355009,28.16829995
75.6445882,-0.000340752,656.2362,18.4418322,0.0448397,22.30166569
75.6894279,0.000370392,659.217,12.4752498,0.0108918,91.81218907
75.7003197,-0.000340752,646.3002,14.4641106,0.0343705,29.09471784
75.7346902,-0.000518538,655.2426,14.4641106,0.0448606,22.29127566
75.7795508,-0.000162966,659.217,14.4641106,0.0449643,22.23986585
75.8245151,-0.000340752,648.2874,16.4529714,0.0223105,44.82194487
75.8468256,0.000192606,654.249,12.4752498,0.034219,29.22353077
75.8810446,-0.000162966,658.2234,14.4641106,0.0398036,25.12335568
75.9208482,1.48E-05,649.281,16.4529714,0.0437357,22.86461631
75.9645839,-0.000340752,653.2554,14.4641106,0.0036074,277.2079618
75.9681913,1.48E-05,660.2106,12.4752498,0.0386977,25.84132906
76.006889,1.48E-05,649.281,12.4752498,0.0424865,23.53688819
76.0493755,1.48E-05,652.2618,16.4529714,0.0450601,22.19258281
76.0944356,-0.000162966,660.2106,16.4529714,0.0091018,109.8683779
76.1035374,-0.000162966,651.2682,16.4529714,0.03605,27.739251
76.1395874,-0.000340752,650.2746,14.4641106,0.0452803,22.08465935
76.1848677,-0.000162966,660.2106,16.4529714,0.0446029,22.42006686
76.2294706,0.000192606,653.2554,14.4641106,0.0126087,79.31031733
76.2420793,0.000192606,650.2746,12.4752498,0.0351787,28.42629205
76.277258,1.48E-05,659.217,12.4752498,0.0421279,23.73723827
76.3193859,0.000192606,654.249,14.4641106,0.0449834,22.23042279
76.3643693,1.48E-05,648.2874,14.4641106,0.0030628,326.4986246
76.3674321,1.48E-05,658.2234,14.4641106,0.0418452,23.89760355
76.4092773,-0.000518538,656.2362,12.4752498,0.0452103,22.11885344
76.4544876,-0.000162966,649.281,14.4641106,0.0451497,22.14854143
76.4996373,1.48E-05,658.2234,12.4752498,0.0081402,122.8471046
76.5077775,0.000192606,658.2234,12.4752498,0.0367244,27.22985263
76.5445019,1.48E-05,648.2874,16.4529714,0.0453781,22.03706193
76.58988,0.000192606,658.2234,12.4752498,0.0445653,22.4389828
76.6344453,-0.000162966,659.217,14.4641106,0.0455712,21.94368372
76.6800165,-0.000162966,648.2874,14.4641106,0.0029489,339.1095
76.6829654,-0.000162966,656.2362,14.4641106,0.0416158,24.02933501
76.7245812,0.000370392,660.2106,10.486389,0.044941,22.25139628
76.7695222,-0.000162966,647.2938,10.486389,0.0031523,317.228688
76.7726745,1.48E-05,655.2426,12.4752498,0.0416204,24.02667924
76.8142949,1.48E-05,661.2042,12.4752498,0.045193,22.1273206
76.8594879,0.000192606,649.281,12.4752498,0.0450278,22.20850229
76.9045157,-0.000162966,655.2426,14.4641106,0.0194843,51.3233732
76.924,1.48E-05,661.2042,16.4529714,0.0257321,38.86196617
76.9497321,1.48E-05,649.281,14.4641106,0.0448326,22.30519756
76.9945647,0.000192606,654.249,12.4752498,0.0449605,22.24174555
77.0395252,1.48E-05,660.2106,12.4752498,0.0205018,48.77620502
77.060027,-0.000162966,650.2746,14.4641106,0.0377238,26.50846416
77.0977508,-0.000162966,653.2554,14.4641106,0.0370062,27.02249893
77.134757,-0.000162966,663.1914,12.4752498,0.0399398,25.03768168
77.1746968,-0.000340752,653.2554,18.4418322,0.0035915,278.435195
77.1782883,0.000192606,650.2746,12.4752498,0.0409243,24.43535994
77.2192126,0.000192606,662.1978,14.4641106,0.0453638,22.04400865
77.2645764,0.000192606,653.2554,12.4752498,0.0453469,22.05222407
77.3099233,-0.000162966,652.2618,14.4641106,0.0027642,361.7683266
77.3126875,0.000192606,661.2042,14.4641106,0.0423416,23.61743534
77.3550291,1.48E-05,657.2298,12.4752498,0.0446618,22.39049925
77.3996909,-0.000340752,652.2618,16.4529714,0.0125096,79.93860735
77.4122005,0.000192606,661.2042,14.4641106,0.0382566,26.13928052
77.4504571,-0.000162966,657.2298,12.4752498,0.0392741,25.46207298
77.4897312,-0.000162966,649.281,16.4529714,0.0447761,22.333343
77.5345073,-0.000162966,659.217,16.4529714,0.0164482,60.79692617
77.5509555,0.000192606,659.217,14.4641106,0.0287403,34.79434803
77.5796958,-0.000162966,650.2746,14.4641106,0.045354,22.04877188
77.6250498,1.48E-05,658.2234,12.4752498,0.0444636,22.49030666
77.6695134,-0.000162966,661.2042,14.4641106,0.0121409,82.36621658
77.6816543,1.48E-05,648.2874,16.4529714,0.0377833,26.46671944
77.7194376,1.48E-05,659.217,14.4641106,0.0400109,24.99318935
77.7594485,1.48E-05,661.2042,14.4641106,0.0449525,22.24570381
77.804401,-0.000340752,649.281,16.4529714,0.0096161,103.992263
77.8140171,-0.000340752,658.2234,12.4752498,0.0358799,27.87075769
77.849897,-0.000162966,660.2106,14.4641106,0.0449526,22.24565433
77.8948496,-0.000162966,651.2682,10.486389,0.0451541,22.14638317
77.9400037,0.000192606,657.2298,14.4641106,0.0028348,352.7585732
77.9428385,-0.000162966,663.1914,12.4752498,0.0417558,23.94876878
77.9845943,-0.000518538,652.2618,16.4529714,0.0451655,22.14079329
78.0297598,-0.000162966,653.2554,12.4752498,0.0450147,22.21496534
78.0747745,-0.000162966,664.185,10.486389,0.0083858,119.249207
78.0831603,0.000192606,654.249,14.4641106,0.0365005,27.39688498
78.1196608,1.48E-05,652.2618,16.4529714,0.0449799,22.23215258
78.1646407,1.48E-05,663.1914,12.4752498,0.0448424,22.30032291
78.2094831,0.000192606,654.249,16.4529714,0.0091035,109.8478608
78.2185866,-0.000518538,652.2618,18.4418322,0.0363337,27.52265803
78.2549203,1.48E-05,661.2042,14.4641106,0.0443581,22.54379697
78.2992784,-0.000162966,657.2298,12.4752498,0.0451897,22.12893645
78.3444681,0.000192606,652.2618,14.4641106,0.0452153,22.1164075
78.3896834,-0.000518538,663.1914,14.4641106,0.0178983,55.87122792
78.4075817,-0.000340752,659.217,14.4641106,0.031845,31.40210395
78.4394267,-0.000162966,652.2618,16.4529714,0.0418475,23.89629012
